date,hour,mibor,repo,cblo,usdinr,gsec,call_avg,balance,inflow,outflow
2024-08-06,8,7.0194,6.3504,6.3074,84.1005,7.2126,6.6672,197.3,6.3,1.5
2024-08-06,9,7.0265,6.3564,6.3035,84.0541,7.2125,6.6452,204.9,8.2,0.6
2024-08-06,10,7.0238,6.35,6.2999,84.0487,7.2153,6.686,208.6,5.2,1.4
2024-08-06,11,7.0211,6.3557,6.2987,84.05,7.2048,6.6607,212.1,4.3,0.8
2024-08-06,12,7.0235,6.354,6.3002,84.0417,7.2147,6.6565,210.2,1.0,2.9
2024-08-06,13,7.0263,6.3497,6.3078,84.0796,7.2103,6.6755,209.1,1.5,2.6
2024-08-06,14,7.0313,6.3466,6.3108,84.0905,7.2099,6.6541,204.9,0.7,4.9
2024-08-06,15,7.0254,6.3544,6.3023,84.0417,7.2077,6.667,195.5,1.0,10.4
2024-08-06,16,7.0266,6.3465,6.3062,84.0482,7.2152,6.6704,191.7,0.9,4.7
2024-08-06,17,7.0276,6.3524,6.3072,84.0906,7.2103,6.6682,187.9,0.7,4.4
2024-08-06,18,7.0308,6.3479,6.2973,84.0504,7.2127,6.6604,187.1,1.3,2.1
2024-08-06,19,7.0245,6.3475,6.3005,84.0444,7.2101,6.6557,189.8,3.5,0.7
2024-08-06,20,7.0301,6.3512,6.3087,84.0323,7.2165,6.6714,190.6,2.2,1.5
2024-08-06,21,7.0337,6.3565,6.3053,84.0681,7.2178,6.6588,194.2,4.2,0.6
2024-08-06,22,7.0317,6.356,6.2981,84.0796,7.2125,6.6683,195.4,1.9,0.8
2024-08-06,23,7.0308,6.3485,6.3022,84.0748,7.2125,6.6599,195.7,1.6,1.2
2024-08-07,0,7.0468,6.355,6.3093,83.8957,7.2147,6.6713,197.1,3.3,1.9
2024-08-07,1,7.0415,6.3501,6.3122,83.8698,7.2031,6.6776,197.5,2.0,1.5
2024-08-07,2,7.0395,6.3446,6.3206,83.8814,7.2124,6.6779,197.4,1.8,1.9
2024-08-07,3,7.0343,6.3504,6.3145,83.8942,7.2066,6.678,196.6,1.6,2.4
2024-08-07,4,7.0371,6.3504,6.3172,83.9022,7.2037,6.6717,195.1,1.3,2.8
2024-08-07,5,7.0317,6.3536,6.321,83.9213,7.1965,6.6902,196.9,2.6,0.7
2024-08-07,6,7.0445,6.3484,6.3246,83.8988,7.2095,6.6825,198.8,3.2,1.3
2024-08-07,7,7.0362,6.3501,6.3182,83.8857,7.2047,6.6801,207.3,9.1,0.6
2024-08-07,8,7.0434,6.3501,6.3093,83.8985,7.2027,6.6901,216.6,10.1,0.8
2024-08-07,9,7.0411,6.3558,6.3175,83.895,7.209,6.6756,222.3,7.3,1.6
2024-08-07,10,7.0372,6.3534,6.3092,83.9341,7.206,6.6788,224.9,4.6,1.9
2024-08-07,11,7.0513,6.3477,6.3137,83.8952,7.2025,6.6816,227.5,4.2,1.6
2024-08-07,12,7.0376,6.3497,6.3196,83.875,7.2071,6.6773,226.5,1.1,2.0
2024-08-07,13,7.0357,6.3537,6.3193,83.8335,7.207,6.6793,224.4,2.0,4.1
2024-08-07,14,7.037,6.3559,6.3212,83.8993,7.2016,6.6649,217.8,1.5,8.1
2024-08-07,15,7.0454,6.3509,6.3115,83.9071,7.2047,6.6654,208.2,1.4,11.0
2024-08-07,16,7.0419,6.3557,6.3069,83.8958,7.2053,6.6694,202.9,0.5,5.8
2024-08-07,17,7.0351,6.3471,6.3204,83.8949,7.2015,6.6752,199.6,1.1,4.4
2024-08-07,18,7.0432,6.351,6.311,83.8689,7.2073,6.673,201.5,3.1,1.3
2024-08-07,19,7.0461,6.3492,6.3159,83.8644,7.2045,6.6822,203.0,2.7,1.2
2024-08-07,20,7.0512,6.3494,6.3049,83.8988,7.2042,6.6736,202.8,0.6,0.9
2024-08-07,21,7.0356,6.3473,6.3143,83.8862,7.2083,6.6761,202.6,1.7,1.9
2024-08-07,22,7.0391,6.3534,6.3087,83.9044,7.1996,6.6779,203.1,1.2,0.7
2024-08-07,23,7.0429,6.349,6.3246,83.8625,7.2055,6.6748,202.6,0.8,1.3
2024-08-08,0,7.0425,6.3318,6.3023,83.9345,7.2107,6.6749,202.9,2.0,1.8
2024-08-08,1,7.0352,6.3325,6.2973,83.9489,7.207,6.6812,202.1,0.6,1.4
2024-08-08,2,7.036,6.3367,6.3103,83.9112,7.2059,6.6711,201.9,1.8,1.9
2024-08-08,3,7.0306,6.3281,6.2948,83.938,7.2076,6.6661,203.6,2.3,0.7
2024-08-08,4,7.0303,6.3259,6.3028,83.9083,7.2057,6.6617,206.3,3.5,0.8
2024-08-08,5,7.0366,6.3287,6.3049,83.9248,7.2077,6.6777,206.3,1.5,1.6
2024-08-08,6,7.0352,6.3308,6.2873,83.9904,7.2051,6.6788,209.5,4.1,0.8
2024-08-08,7,7.0416,6.3314,6.3006,83.9506,7.2053,6.6632,212.0,4.2,1.8
2024-08-08,8,7.0348,6.326,6.3001,83.9341,7.2099,6.6645,217.7,7.1,1.4
2024-08-08,9,7.0413,6.3314,6.2987,83.9239,7.2174,6.6795,224.3,7.9,1.2
2024-08-08,10,7.0311,6.3308,6.3062,83.9623,7.2061,6.6657,228.9,5.8,1.2
2024-08-08,11,7.0368,6.3333,6.2967,83.9677,7.204,6.6535,230.7,3.1,1.3
2024-08-08,12,7.0409,6.3212,6.2977,83.9746,7.2074,6.6683,230.5,1.5,1.8
2024-08-08,13,7.0472,6.3287,6.2957,83.9308,7.2041,6.6632,225.6,1.2,6.1
2024-08-08,14,7.0305,6.3316,6.3006,83.9655,7.2042,6.6554,218.3,1.2,8.5
2024-08-08,15,7.0318,6.3315,6.2986,83.9692,7.2048,6.6558,210.6,1.2,8.9
2024-08-08,16,7.0365,6.3314,6.2882,83.941,7.21,6.6583,205.8,2.0,6.8
2024-08-08,17,7.036,6.3308,6.2971,83.99,7.2025,6.6661,201.9,1.4,5.3
2024-08-08,18,7.0334,6.3258,6.298,83.963,7.2089,6.6623,202.8,2.5,1.7
2024-08-08,19,7.0317,6.3283,6.3046,83.9665,7.2116,6.6937,202.6,0.9,1.0
2024-08-08,20,7.0423,6.3279,6.3044,83.9474,7.2072,6.6704,204.3,3.0,1.4
2024-08-08,21,7.0273,6.332,6.3085,83.9405,7.2057,6.6696,204.6,1.6,1.3
2024-08-08,22,7.034,6.3289,6.3127,83.9731,7.2079,6.6587,204.4,0.7,0.9
2024-08-08,23,7.0383,6.3313,6.3057,83.9077,7.21,6.6707,204.6,2.2,1.9
2024-08-09,0,7.0224,6.3425,6.2898,83.9206,7.2081,6.6496,205.6,1.7,0.8
2024-08-09,1,7.0259,6.3435,6.2999,83.9391,7.2104,6.6575,206.3,1.9,1.2
2024-08-09,2,7.0239,6.3402,6.2983,83.9586,7.209,6.6698,206.9,1.5,0.9
2024-08-09,3,7.016,6.3375,6.3013,83.9544,7.2091,6.6553,206.4,1.4,1.9
2024-08-09,4,7.0157,6.3413,6.2957,83.9533,7.2088,6.6703,206.2,1.4,1.6
2024-08-09,5,7.0331,6.3441,6.3034,83.921,7.2075,6.6684,207.6,3.1,1.7
2024-08-09,6,7.0136,6.3382,6.3042,83.9582,7.2114,6.6696,208.4,2.3,1.6
2024-08-09,7,7.0198,6.3405,6.3052,83.9491,7.2053,6.6487,213.7,7.0,1.6
2024-08-09,8,7.0138,6.3401,6.2971,83.9376,7.2104,6.6413,222.1,9.5,1.1
2024-08-09,9,7.0209,6.3407,6.3046,83.9597,7.2097,6.6603,230.6,9.5,1.1
2024-08-09,10,7.0202,6.3397,6.3001,83.9349,7.2073,6.6573,234.4,5.6,1.8
2024-08-09,11,7.0242,6.3374,6.3032,83.9699,7.2106,6.6618,235.3,2.2,1.3
2024-08-09,12,7.0181,6.3452,6.3045,83.9325,7.2048,6.6476,235.0,1.1,1.4
2024-08-09,13,7.016,6.3423,6.303,83.8977,7.2065,6.6767,232.0,1.8,4.8
2024-08-09,14,7.0227,6.3381,6.2958,83.9358,7.2082,6.6526,227.6,1.3,5.7
2024-08-09,15,7.0299,6.3447,6.2989,83.9325,7.2101,6.6525,220.5,1.1,8.2
2024-08-09,16,7.0153,6.3432,6.2977,83.9546,7.2113,6.6601,212.2,1.1,9.4
2024-08-09,17,7.0186,6.3398,6.2946,83.9657,7.207,6.6551,206.3,0.6,6.6
2024-08-09,18,7.0152,6.3415,6.2896,83.9274,7.2115,6.654,208.5,3.8,1.5
2024-08-09,19,7.0272,6.3432,6.2994,83.9233,7.2096,6.6629,208.5,1.5,1.5
2024-08-09,20,7.0255,6.3354,6.2974,83.9236,7.2065,6.6845,206.8,0.8,2.5
2024-08-09,21,7.0238,6.3428,6.2982,83.9341,7.2149,6.661,207.5,1.3,0.6
2024-08-09,22,7.0179,6.3459,6.2949,83.9315,7.2135,6.6544,208.5,1.8,0.8
2024-08-09,23,7.015,6.3387,6.2988,83.9372,7.2073,6.66,207.4,0.6,1.7
2024-08-10,0,7.0077,6.345,6.3249,83.7949,7.1872,6.6569,208.6,2.3,1.1
2024-08-10,1,7.005,6.3509,6.3243,83.7956,7.1777,6.6636,211.6,3.5,0.5
2024-08-10,2,6.9976,6.3533,6.3164,83.8146,7.1815,6.656,213.3,3.1,1.4
2024-08-10,3,7.0012,6.3546,6.3306,83.8059,7.1814,6.6551,214.5,1.8,0.6
2024-08-10,4,7.0012,6.3496,6.321,83.7701,7.1808,6.6554,213.2,0.6,1.9
2024-08-10,5,7.0045,6.3497,6.3239,83.7548,7.1836,6.6662,214.8,2.1,0.6
2024-08-10,6,6.9969,6.3539,6.318,83.7701,7.1812,6.6618,215.9,2.3,1.2
2024-08-10,7,7.0081,6.3482,6.3194,83.7778,7.1812,6.6617,218.1,3.1,0.9
2024-08-10,8,7.0034,6.3423,6.3173,83.8129,7.1816,6.6708,219.8,2.9,1.2
2024-08-10,9,7.0022,6.3433,6.3217,83.7698,7.1778,6.6606,222.5,3.2,0.6
2024-08-10,10,6.9947,6.3508,6.317,83.7535,7.1788,6.6626,222.4,1.6,1.7
2024-08-10,11,6.9994,6.3463,6.3224,83.8296,7.1819,6.6666,224.5,2.7,0.7
2024-08-10,12,7.0041,6.3497,6.319,83.8055,7.1823,6.656,224.4,1.7,1.7
2024-08-10,13,7.0035,6.3462,6.316,83.8146,7.1842,6.6454,223.5,1.1,2.1
2024-08-10,14,7.0075,6.3502,6.3211,83.8011,7.1776,6.6564,221.6,0.9,2.7
2024-08-10,15,7.0028,6.3516,6.3119,83.7728,7.1812,6.6476,220.8,1.4,2.3
2024-08-10,16,6.9987,6.3478,6.3092,83.7726,7.1812,6.6482,221.1,1.3,1.0
2024-08-10,17,6.9985,6.3471,6.3134,83.7638,7.1856,6.6712,222.1,2.3,1.3
2024-08-10,18,6.9981,6.3508,6.3216,83.7965,7.1772,6.6475,220.8,1.6,2.9
2024-08-10,19,7.0048,6.3507,6.3184,83.7801,7.1852,6.6556,220.4,1.5,1.9
2024-08-10,20,6.9935,6.3511,6.3198,83.7352,7.1829,6.66,219.7,1.3,2.0
2024-08-10,21,7.0005,6.3495,6.3213,83.7699,7.1843,6.6678,218.5,1.1,2.4
2024-08-10,22,6.9913,6.3488,6.319,83.7854,7.1781,6.6618,220.3,2.5,0.7
2024-08-10,23,7.0064,6.3519,6.3234,83.799,7.1828,6.654,220.0,1.0,1.3
2024-08-11,0,7.0363,6.3404,6.3149,83.745,7.189,6.6866,220.3,2.3,2.0
2024-08-11,1,7.0442,6.3401,6.3204,83.7288,7.1842,6.6665,220.4,1.5,1.4
2024-08-11,2,7.0368,6.337,6.3206,83.6954,7.1925,6.6865,219.1,1.7,3.1
2024-08-11,3,7.0248,6.3346,6.319,83.7261,7.1868,6.6783,219.9,1.5,0.7
2024-08-11,4,7.0366,6.3389,6.326,83.7119,7.1914,6.6573,219.8,1.8,2.0
2024-08-11,5,7.0362,6.3387,6.3294,83.7083,7.1914,6.6715,220.0,1.8,1.6
2024-08-11,6,7.042,6.3375,6.3117,83.7122,7.1904,6.6761,221.1,2.7,1.5
2024-08-11,7,7.0294,6.3411,6.3135,83.7328,7.1892,6.6651,222.4,2.8,1.5
2024-08-11,8,7.0364,6.3403,6.3174,83.7275,7.1904,6.6724,223.4,1.9,0.8
2024-08-11,9,7.0308,6.3464,6.3178,83.7052,7.189,6.6739,223.3,1.9,2.0
2024-08-11,10,7.0281,6.3416,6.3149,83.7079,7.1897,6.6717,224.9,2.6,1.0
2024-08-11,11,7.0363,6.3446,6.3161,83.7254,7.1878,6.6741,226.3,2.2,0.9
2024-08-11,12,7.035,6.3416,6.3148,83.695,7.1889,6.6879,224.8,0.8,2.2
2024-08-11,13,7.0293,6.3447,6.316,83.7315,7.1907,6.6716,223.8,1.6,2.7
2024-08-11,14,7.0293,6.3416,6.3158,83.7272,7.1927,6.6627,220.8,0.8,3.8
2024-08-11,15,7.032,6.34,6.3132,83.7328,7.1873,6.6904,220.8,1.4,1.5
2024-08-11,16,7.0376,6.3426,6.3102,83.7141,7.19,6.6721,220.8,0.8,0.8
2024-08-11,17,7.0438,6.3434,6.3272,83.7167,7.1885,6.6786,223.0,3.9,1.7
2024-08-11,18,7.0326,6.3423,6.312,83.7123,7.183,6.6641,222.4,1.3,1.8
2024-08-11,19,7.0331,6.3372,6.3169,83.7252,7.1917,6.672,222.3,1.6,1.7
2024-08-11,20,7.0277,6.3393,6.3165,83.6933,7.1888,6.6945,222.9,1.2,0.6
2024-08-11,21,7.0366,6.3368,6.3105,83.7048,7.1945,6.666,222.9,0.7,0.7
2024-08-11,22,7.0456,6.3407,6.3144,83.7221,7.1924,6.6812,223.8,2.3,1.4
2024-08-11,23,7.0396,6.3401,6.326,83.7188,7.1932,6.6779,225.1,2.0,0.7
2024-08-12,0,7.0572,6.3374,6.2928,83.7728,7.2063,6.6834,224.3,1.3,2.0
2024-08-12,1,7.0553,6.34,6.2958,83.7552,7.2028,6.6731,224.3,0.6,0.7
2024-08-12,2,7.0577,6.342,6.2854,83.7629,7.2057,6.6864,223.0,0.8,2.1
2024-08-12,3,7.0485,6.3341,6.2916,83.7666,7.2041,6.6704,223.3,1.4,1.1
2024-08-12,4,7.0466,6.3388,6.2898,83.7536,7.2039,6.6669,221.8,1.1,2.7
2024-08-12,5,7.0492,6.3389,6.2984,83.7501,7.2126,6.6791,223.1,2.2,0.9
2024-08-12,6,7.0492,6.335,6.2915,83.7392,7.2052,6.6812,224.1,2.8,1.8
2024-08-12,7,7.0511,6.3368,6.2839,83.7845,7.2041,6.6749,227.8,5.3,1.6
2024-08-12,8,7.0393,6.3408,6.2871,83.7602,7.211,6.6722,232.4,5.5,0.8
2024-08-12,9,7.0498,6.3395,6.2868,83.7393,7.199,6.6745,236.5,5.6,1.6
2024-08-12,10,7.058,6.3368,6.2993,83.7955,7.2067,6.6793,238.9,3.9,1.5
2024-08-12,11,7.0468,6.3325,6.2877,83.7673,7.2053,6.6716,241.5,4.4,1.8
2024-08-12,12,7.0408,6.3371,6.2886,83.7497,7.2057,6.6793,240.4,0.7,1.8
2024-08-12,13,7.0515,6.3397,6.2974,83.798,7.2036,6.6702,236.8,2.0,5.6
2024-08-12,14,7.049,6.3347,6.2921,83.7649,7.2011,6.6773,231.4,1.1,6.5
2024-08-12,15,7.0549,6.3366,6.2938,83.7695,7.2043,6.6681,224.3,1.9,9.0
2024-08-12,16,7.0494,6.3369,6.2901,83.7582,7.2035,6.6709,216.5,1.3,9.2
2024-08-12,17,7.0609,6.3363,6.3032,83.756,7.2055,6.6769,214.0,1.9,4.4
2024-08-12,18,7.0546,6.3317,6.2947,83.7703,7.2095,6.6479,213.0,1.4,2.4
2024-08-12,19,7.0519,6.337,6.2971,83.7252,7.2037,6.6693,212.3,1.3,2.0
2024-08-12,20,7.0546,6.3406,6.2883,83.7343,7.2058,6.6707,213.2,2.3,1.4
2024-08-12,21,7.0519,6.3332,6.2928,83.7339,7.2021,6.6656,213.1,1.7,1.9
2024-08-12,22,7.0483,6.3355,6.2885,83.7826,7.2009,6.6553,212.2,0.7,1.6
2024-08-12,23,7.0435,6.3363,6.2889,83.7785,7.2077,6.6715,212.3,1.4,1.3
2024-08-13,0,7.049,6.3484,6.2486,83.7752,7.204,6.6669,213.2,1.6,0.7
2024-08-13,1,7.0388,6.3557,6.2597,83.7617,7.2026,6.6679,214.5,1.9,0.7
2024-08-13,2,7.0542,6.3488,6.263,83.7494,7.205,6.6777,214.7,1.9,1.7
2024-08-13,3,7.0455,6.3454,6.2659,83.7419,7.2021,6.6588,215.9,2.1,0.9
2024-08-13,4,7.0477,6.3451,6.2671,83.7152,7.2001,6.6623,216.5,2.1,1.5
2024-08-13,5,7.0467,6.3511,6.2698,83.7795,7.2049,6.6804,214.8,0.8,2.5
2024-08-13,6,7.0547,6.3503,6.2571,83.7736,7.2008,6.6559,217.3,3.4,0.8
2024-08-13,7,7.0482,6.3517,6.2612,83.7868,7.2097,6.6699,225.0,8.9,1.2
2024-08-13,8,7.0497,6.3497,6.2722,83.7784,7.2049,6.6537,233.1,9.9,1.8
2024-08-13,9,7.0391,6.3477,6.2704,83.7384,7.2019,6.6469,236.7,4.1,0.5
2024-08-13,10,7.0509,6.3488,6.2622,83.7548,7.1996,6.6575,239.8,4.9,1.8
2024-08-13,11,7.0529,6.3559,6.267,83.758,7.201,6.657,240.7,2.6,1.7
2024-08-13,12,7.0511,6.3481,6.2634,83.7917,7.1963,6.6553,238.6,1.8,3.9
2024-08-13,13,7.0409,6.3511,6.2674,83.7579,7.2033,6.6582,235.9,1.1,3.8
2024-08-13,14,7.0489,6.3547,6.2729,83.7612,7.2005,6.6533,230.2,1.6,7.3
2024-08-13,15,7.0523,6.3513,6.2654,83.7361,7.1979,6.6621,219.3,0.9,11.8
2024-08-13,16,7.0465,6.3448,6.2596,83.7886,7.2028,6.6472,212.8,1.4,7.8
2024-08-13,17,7.0468,6.3519,6.2632,83.7759,7.2032,6.6617,209.6,0.7,3.9
2024-08-13,18,7.0465,6.3452,6.2722,83.7735,7.2007,6.6487,209.9,1.0,0.7
2024-08-13,19,7.046,6.3464,6.2707,83.7586,7.2031,6.6509,210.4,1.4,0.9
2024-08-13,20,7.0421,6.3488,6.2644,83.7455,7.2025,6.6704,212.6,3.1,0.9
2024-08-13,21,7.0493,6.3528,6.2608,83.7895,7.1971,6.6695,212.3,1.2,1.5
2024-08-13,22,7.0572,6.3458,6.2649,83.7673,7.2025,6.6555,216.1,4.5,0.7
2024-08-13,23,7.0566,6.3535,6.268,83.77,7.2016,6.6642,216.1,1.6,1.6
2024-08-14,0,7.017,6.3292,6.2674,83.644,7.1935,6.6335,215.2,1.0,1.8
2024-08-14,1,7.0072,6.3268,6.2642,83.726,7.1939,6.6293,215.1,1.0,1.2
2024-08-14,2,7.0118,6.3225,6.2579,83.6701,7.1916,6.6372,217.2,4.0,1.9
2024-08-14,3,7.0087,6.3264,6.2606,83.6747,7.1938,6.6418,216.7,1.8,2.3
2024-08-14,4,7.0267,6.3205,6.262,83.6815,7.1956,6.652,216.6,1.3,1.3
2024-08-14,5,7.0053,6.3228,6.2522,83.6619,7.199,6.6382,216.4,1.7,1.9
2024-08-14,6,7.0142,6.3259,6.2619,83.6684,7.1898,6.6327,218.6,3.8,1.6
2024-08-14,7,7.0189,6.3239,6.2625,83.6373,7.1949,6.638,220.5,2.9,1.1
2024-08-14,8,7.02,6.3219,6.2697,83.6787,7.1906,6.637,226.3,7.7,1.9
2024-08-14,9,7.0159,6.3192,6.2605,83.6978,7.1921,6.6304,234.4,8.7,0.6
2024-08-14,10,7.0108,6.3263,6.2679,83.6676,7.1896,6.6448,238.0,4.6,1.0
2024-08-14,11,7.0099,6.32,6.259,83.6513,7.1925,6.6163,239.8,2.8,1.0
2024-08-14,12,7.0147,6.322,6.2676,83.6665,7.1933,6.6245,236.2,1.0,4.7
2024-08-14,13,7.0145,6.3264,6.2551,83.716,7.1873,6.6329,231.9,1.3,5.7
2024-08-14,14,7.0206,6.3242,6.2578,83.6473,7.195,6.6629,225.4,0.9,7.4
2024-08-14,15,7.0253,6.3216,6.2562,83.6673,7.1932,6.6183,216.3,1.7,10.8
2024-08-14,16,7.0228,6.3261,6.2564,83.67,7.1892,6.6319,210.9,1.5,6.8
2024-08-14,17,7.0193,6.3293,6.262,83.6502,7.1912,6.6352,206.6,0.7,5.1
2024-08-14,18,7.0184,6.328,6.2562,83.6556,7.1925,6.6451,204.7,0.6,2.5
2024-08-14,19,7.0041,6.3243,6.2437,83.702,7.186,6.6376,203.2,1.0,2.5
2024-08-14,20,7.0179,6.3242,6.2592,83.6834,7.1891,6.6316,202.1,1.9,3.0
2024-08-14,21,7.0167,6.3271,6.2556,83.6695,7.19,6.6393,200.9,1.4,2.5
2024-08-14,22,7.0103,6.3269,6.2606,83.6435,7.1918,6.6412,202.0,2.7,1.6
2024-08-14,23,7.0075,6.319,6.2627,83.6748,7.1927,6.6155,200.6,0.7,2.1
2024-08-15,0,7.0315,6.3276,6.2711,83.644,7.1905,6.6524,202.1,2.4,0.9
2024-08-15,1,7.0374,6.3326,6.2814,83.6334,7.2017,6.6538,201.3,1.8,2.6
2024-08-15,2,7.0506,6.3337,6.2825,83.6062,7.196,6.6658,201.2,1.5,1.6
2024-08-15,3,7.0458,6.3277,6.2751,83.6395,7.2034,6.6556,201.4,1.6,1.3
2024-08-15,4,7.0406,6.3331,6.282,83.633,7.1949,6.6517,202.0,1.1,0.5
2024-08-15,5,7.0394,6.3236,6.2852,83.6396,7.1982,6.6689,202.7,1.9,1.2
2024-08-15,6,7.0454,6.3332,6.2821,83.6394,7.1989,6.6709,204.8,2.8,0.7
2024-08-15,7,7.0348,6.3325,6.2726,83.6227,7.1969,6.6621,209.3,5.7,1.2
2024-08-15,8,7.0394,6.3292,6.2743,83.5892,7.1995,6.6658,216.6,9.2,2.0
2024-08-15,9,7.0396,6.3254,6.28,83.6084,7.2034,6.6497,222.3,6.2,0.5
2024-08-15,10,7.048,6.3256,6.2721,83.601,7.1962,6.6683,224.5,4.0,1.8
2024-08-15,11,7.0417,6.3286,6.2852,83.6067,7.194,6.6608,225.7,2.4,1.2
2024-08-15,12,7.0418,6.3255,6.2753,83.6242,7.1954,6.6549,225.4,1.7,2.0
2024-08-15,13,7.0473,6.3306,6.2841,83.6141,7.2035,6.6532,222.8,0.9,3.4
2024-08-15,14,7.0457,6.3261,6.2778,83.6457,7.1957,6.6542,217.9,1.8,6.7
2024-08-15,15,7.0429,6.3276,6.289,83.6411,7.2015,6.6542,206.8,1.6,12.8
2024-08-15,16,7.0455,6.3281,6.2712,83.6393,7.1984,6.6612,202.2,0.7,5.3
2024-08-15,17,7.0465,6.3257,6.2876,83.6304,7.1948,6.645,199.9,1.4,3.7
2024-08-15,18,7.0366,6.3288,6.2765,83.6208,7.1978,6.6546,200.0,1.3,1.3
2024-08-15,19,7.0472,6.3309,6.2772,83.636,7.1957,6.661,200.9,2.9,2.0
2024-08-15,20,7.0446,6.3302,6.2806,83.6049,7.1966,6.6529,201.1,1.7,1.5
2024-08-15,21,7.0309,6.3279,6.2734,83.6147,7.1995,6.657,202.6,2.1,0.6
2024-08-15,22,7.0382,6.3337,6.27,83.5822,7.1958,6.675,203.3,1.8,1.0
2024-08-15,23,7.0438,6.3284,6.2727,83.617,7.1957,6.66,205.2,2.7,0.9
2024-08-16,0,7.0083,6.3235,6.2719,83.6848,7.2211,6.6237,206.1,1.7,0.8
2024-08-16,1,7.0106,6.3298,6.27,83.6878,7.2172,6.6354,204.6,0.7,2.1
2024-08-16,2,7.0081,6.3234,6.2744,83.6197,7.2139,6.6433,204.0,1.1,1.7
2024-08-16,3,7.0081,6.3266,6.2732,83.6728,7.221,6.637,203.8,1.7,2.0
2024-08-16,4,7.012,6.3245,6.2758,83.7098,7.2163,6.6443,204.1,1.3,0.9
2024-08-16,5,7.018,6.3216,6.273,83.6613,7.2163,6.638,205.2,1.6,0.5
2024-08-16,6,7.0051,6.3213,6.2702,83.6731,7.2214,6.6243,208.1,3.7,0.7
2024-08-16,7,7.0087,6.3276,6.2763,83.6534,7.2223,6.6349,210.6,4.4,2.0
2024-08-16,8,7.009,6.3243,6.2585,83.6418,7.2134,6.6461,219.5,10.0,1.1
2024-08-16,9,7.0278,6.3291,6.268,83.6454,7.2213,6.6438,228.1,9.2,0.6
2024-08-16,10,7.0066,6.3236,6.2731,83.6745,7.217,6.6536,231.3,3.7,0.5
2024-08-16,11,7.012,6.3253,6.2749,83.6483,7.221,6.6482,231.9,2.5,2.0
2024-08-16,12,7.01,6.3242,6.2736,83.6531,7.2176,6.6474,229.8,1.6,3.6
2024-08-16,13,7.0226,6.3285,6.2747,83.6886,7.2227,6.649,226.1,1.0,4.7
2024-08-16,14,7.011,6.3233,6.2768,83.6826,7.2198,6.6343,221.0,1.2,6.2
2024-08-16,15,7.0117,6.3218,6.2681,83.6808,7.2198,6.6412,207.9,0.8,13.9
2024-08-16,16,7.0133,6.3267,6.2787,83.6637,7.2158,6.6515,202.7,1.8,7.0
2024-08-16,17,7.0219,6.3266,6.2794,83.6659,7.2181,6.6452,200.4,0.9,3.3
2024-08-16,18,7.0135,6.3241,6.2788,83.6771,7.2189,6.6475,201.8,3.4,1.9
2024-08-16,19,7.0165,6.3255,6.28,83.6822,7.2234,6.6273,203.1,2.0,0.8
2024-08-16,20,7.0112,6.3218,6.2794,83.6739,7.2201,6.6543,203.3,2.1,1.8
2024-08-16,21,7.0105,6.3245,6.274,83.6238,7.2247,6.6422,201.2,0.6,2.7
2024-08-16,22,7.0054,6.3255,6.2668,83.67,7.2172,6.6491,202.4,2.4,1.2
2024-08-16,23,7.0066,6.3295,6.2752,83.6721,7.2238,6.6522,203.9,2.1,0.7
2024-08-17,0,7.009,6.3067,6.2737,83.6637,7.2158,6.6406,204.6,2.6,1.9
2024-08-17,1,7.0218,6.3018,6.2728,83.6144,7.2165,6.6398,204.8,2.2,1.9
2024-08-17,2,7.0126,6.3084,6.2633,83.6259,7.2198,6.6321,206.7,3.4,1.5
2024-08-17,3,7.0187,6.3031,6.2689,83.6256,7.218,6.6543,205.4,1.2,2.5
2024-08-17,4,7.0334,6.3093,6.2704,83.6435,7.219,6.6609,207.0,2.3,0.7
2024-08-17,5,7.026,6.3096,6.2705,83.6243,7.2181,6.6392,207.4,2.4,1.9
2024-08-17,6,7.021,6.3098,6.2692,83.6227,7.2113,6.6539,208.5,1.7,0.6
2024-08-17,7,7.0265,6.3066,6.26,83.6653,7.2184,6.6515,210.2,2.1,0.5
2024-08-17,8,7.0233,6.3114,6.2603,83.6575,7.2122,6.6402,212.4,3.0,0.8
2024-08-17,9,7.0169,6.3054,6.2714,83.6649,7.2155,6.635,213.0,2.6,1.9
2024-08-17,10,7.023,6.3059,6.2587,83.6427,7.226,6.6455,213.5,2.3,1.8
2024-08-17,11,7.0266,6.3042,6.2626,83.6344,7.2161,6.6476,214.2,1.8,1.1
2024-08-17,12,7.0243,6.304,6.275,83.6303,7.213,6.6427,215.7,2.2,0.7
2024-08-17,13,7.0221,6.3078,6.2608,83.65,7.2215,6.6581,216.3,2.2,1.6
2024-08-17,14,7.0229,6.3031,6.2707,83.6499,7.2235,6.6427,216.2,1.2,1.4
2024-08-17,15,7.0249,6.3081,6.274,83.6418,7.2153,6.6353,215.9,1.3,1.7
2024-08-17,16,7.0153,6.309,6.2703,83.6715,7.2179,6.6442,214.0,0.5,2.4
2024-08-17,17,7.0207,6.311,6.2582,83.6355,7.2168,6.6433,211.0,0.6,3.5
2024-08-17,18,7.0242,6.3084,6.2731,83.6321,7.222,6.6536,210.0,1.5,2.6
2024-08-17,19,7.0298,6.3059,6.2722,83.6612,7.2183,6.6548,210.7,1.7,1.0
2024-08-17,20,7.0177,6.3032,6.2681,83.64,7.2175,6.6394,211.3,1.2,0.6
